4	6093287
4	6094182
4	6094211
4	6132611
4	6132683
4	6132744
4	6132775
4	6141972
4	6175124
4	6201392
4	6219222
4	6220465
4	6220592
4	6228775
4	6255890
4	6275039
4	6293722
4	6303986
4	6334361
4	6339875
4	6340794
4	6341031
4	6341168
4	6368768
4	6368837
4	6444965
4	6646483
4	6731800
4	6731801
4	6736757
4	6742029
4	6742059
4	6742084
4	6748873
4	6829643
4	6873614
4	6879041
4	6881294
4	6881343
4	6881389
4	6893938
4	6893949
4	6893986
4	6893997
4	6894089
4	6894110
4	6894856
4	6894865
4	6900322
4	6901548
4	6902535
4	6902543
4	6902549
4	6994578
4	7024123
4	7024124
4	7041986
4	7048737
4	7150176
4	7150700
4	7246108
4	7269920
4	7591725
4	7714943
4	7725694
4	7796297
4	7804502
4	7804584
4	7821845
4	7821883
4	7850818
4	7850832
4	7863200
4	7863254
4	7865406
4	7865977
4	8127077
4	8154893
4	8154928
4	8236514
4	8239120
4	8239148
4	8240095
4	8243775
4	8244404
4	8245110
4	8248350
4	8248474
4	8249766
4	8249848
4	8252180
4	8253235
4	8253253
4	8262306
4	8275888
4	8295223
4	8295896
4	8295932
4	8295961
4	8295966
4	8296005
4	8296447
4	8296595
4	8306781
4	8312978
4	8333125
4	8338155
4	8338228
4	8339697
4	8340444
4	8340464
4	8341087
4	8341131
4	8341788
4	8341791
4	8341829
4	8341849
4	8346589
4	8365183
4	8365401
4	8365424
4	8365535
4	8366109
4	8368239
4	8369261
4	8369355
4	8369409
4	8374100
4	8399160
4	8399241
4	8411548
4	8420483
4	8420689
4	8428958
4	8431712
4	8433094
4	8433177
4	8433199
4	8433200
4	8433797
4	8433858
4	8435105
4	8435170
4	8438671
4	8498793
4	8499518
4	8536940
4	8570575
4	8579119
4	8579238
4	8579428
4	8586023
4	8587521
4	8587533
4	8589534
4	8589636
4	8589752
4	8589796
4	8591877
4	8591886
4	8593567
4	8593569
4	8613869
4	8615070
4	8616056
4	8617074
4	8617205
4	8617537
4	8720799
4	8757911
4	8780684
4	8780687
4	8799566
4	8868205
4	8911368
4	8919060
4	8919265
4	8920094
4	8920173
4	8927106
4	8938422
4	8953068
4	8962542
4	8972862
4	8973015
4	8973032
4	8979148
4	8979199
4	8984589
4	8984601
4	8986662
4	8986699
4	8986704
4	8987414
4	8988505
4	9005083
4	9005183
4	9005185
4	9005235
4	9006521
4	9006761
4	9031325
4	9113193
4	9249418
4	9249436
4	9249474
4	9255904
4	9260517
4	9265113
4	9265163
4	9417678
4	9423638
4	9425942
4	9456868
4	9462160
4	9462364
4	9463709
4	9464084
