18	3005940
18	3351777
18	3733356
18	3971675
18	4109345
18	5060699
18	5083628
18	5126528
18	5167410
18	5235419
18	5350969
18	5466964
18	5480170
18	5480456
18	5483927
18	5483942
18	5484639
18	5484911
18	5485153
18	5485301
18	5485310
18	5485372
18	5486106
18	5488356
18	5488359
18	5494570
18	5494673
18	5495073
18	5512846
18	5534222
18	5539676
18	5539688
18	5539769
18	5540124
18	5556414
18	5560736
18	5584673
18	5584695
18	5584937
18	5587717
18	5599405
18	5604303
18	5604408
18	5608971
18	5609131
18	5617612
18	5622384
18	5623846
18	5644826
18	5644848
18	5653075
18	5653110
18	5653119
18	5653201
18	5663766
18	5699602
18	5699738
18	5700838
18	5702095
18	5702109
18	5703358
18	5703379
18	5710901
18	5710985
18	5722814
18	5725894
18	5736221
18	5736310
18	5740885
18	5750924
18	5762240
18	5762986
18	5764699
18	5764729
18	5764730
18	5764817
18	5768619
18	5780267
18	5780492
18	5780586
18	5782480
18	5784034
18	5787532
18	5787633
18	5790948
18	5791015
18	5801266
18	5801294
18	5803294
18	5803423
18	5807595
18	5832933
18	5832934
18	5844975
18	5853359
18	5853373
18	5853385
18	5864144
18	5879161
18	5879480
18	5879481
18	5908194
18	5908205
18	5909838
18	5910011
18	5910013
18	5910031
18	5910206
18	5911927
18	5911965
18	5916798
18	5932019
18	5934516
18	5941041
18	5941065
18	5947047
18	5952967
18	5953017
18	5961393
18	5961403
18	5965440
18	5965457
18	5965474
18	5965482
18	5969718
18	5969895
18	5969896
18	5971780
18	5973988
18	5975624
18	5975625
18	5982359
18	5982578
18	5985573
18	5987178
18	5987321
18	5990080
18	5990552
18	5992372
18	5992423
18	5996172
18	6000525
18	6000621
18	6000741
18	6002471
18	6002678
18	6002808
18	6003782
18	6003851
18	6005215
18	6005590
18	6014283
18	6014324
18	6019418
18	6019744
18	6019833
18	6021945
18	6021959
18	6023495
18	6023523
18	6023676
18	6023754
18	6025569
18	6035513
18	6035723
18	6037189
18	6046920
18	6049530
18	6051206
18	6053161
18	6067359
18	6069076
18	6080834
18	6087328
18	6109336
18	6119967
18	6120290
18	6134467
18	6144927
18	6145312
18	6145364
18	6146593
18	6148800
18	6153540
18	6156534
18	6156567
18	6184820
18	6186879
18	6189010
18	6191379
18	6191435
18	6194770
18	6194892
18	6194909
18	6194910
18	6199838
18	6204478
18	6204485
18	6209031
18	6209058
18	6209208
18	6209895
18	6209921
18	6209974
18	6209976
18	6209984
18	6210643
18	6210659
18	6210693
18	6211709
18	6211734
18	6211740
18	6214214
18	6214225
18	6214227
18	6214425
18	6215342
18	6215635
18	6215652
18	6220920
18	6221033
18	6221045
18	6221050
18	6221055
18	6221166
18	6221349
18	6221365
18	6221416
18	6221423
18	6221501
18	6222774
18	6224841
18	6230102
18	6231832
18	6240006
18	6288937
18	6315131
18	6434974
18	6444863
18	6445316
18	6445369
18	6445432
18	6445436
18	6460500
18	6470810
18	6472498
18	6474821
18	6480107
18	6480219
18	6480363
18	6481303
18	6481314
18	6481327
18	6481712
18	6492965
18	6500969
18	6502957
18	6510350
18	6514110
18	6526593
18	6548549
18	6577359
18	6592921
18	6593084
18	6593234
18	6598360
18	6605573
18	6605718
18	6623600
18	6628018
18	6646539
18	6647993
18	6686190
18	6688212
18	6715984
18	6722103
18	6722560
18	6722594
18	6725616
18	6728165
18	6728204
18	6728237
18	6728375
18	6728387
18	6728576
18	6728582
18	6728587
18	6728814
18	6728816
18	6728829
18	6728861
18	6728890
18	6728924
18	6728927
18	6731854
18	6731883
18	6733118
18	6733119
18	6733163
18	6733401
18	6733942
18	6733943
18	6733955
18	6738187
18	6744127
18	6751577
18	6752476
18	6752816
18	6756690
18	6756732
18	6756750
18	6769707
18	6785511
18	6804205
18	6804490
18	6804556
18	6804615
18	6807658
18	6807666
18	6807766
18	6816298
18	6818409
18	6835501
18	6835794
18	6836657
18	6837348
18	6837411
18	6849965
18	6885895
18	6886637
18	6895651
18	6921677
18	6924141
18	6927650
